   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000
   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000
   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000
   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000
   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000
   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000
   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000
   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000
   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000
   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000;   65.0000
